ID,Name,Description,Organization,Organization Type,Address,City,Postcode,Region,Latitude,Longitude,Phone,Email,Categories,Keywords,Min Age,Max Age,Youth Specific,Indigenous Specific,Data Source
e54877ab-0f27-4280-baa3-96b0b76fcaf3,"ATSILS Youth Legal Service - Brisbane","Free culturally appropriate legal services for Aboriginal and Torres Strait Islander young people. Services include:
- Criminal law representation in Children's Court
- Bail applications and support
- Legal advice for police matters
- Child protection representation
- Victims of crime assistance
- Stolen Wages applications
- Family law matters
- Anti-discrimination matters

Culturally safe service with Aboriginal and Torres Strait Islander lawyers and support workers. Field officers provide support beyond legal representation.","Aboriginal and Torres Strait Islander Legal Service",non_profit,"37 Herschel Street",Brisbane,4000,brisbane,-27.47060000,153.02420000,"[{"type":"voice","number":"(18) 0001 2255"}]",,"["legal_aid","court_support","advocacy","cultural_support"]","["aboriginal","torres strait islander","indigenous","legal","court","cultural","youth"]",10,25,false,true,aboriginal_torres_strait
56089fea-e9dc-4215-bd09-a3e2f01b4021,"ATSILS Youth Legal Service - Cairns","Culturally appropriate legal support for Aboriginal and Torres Strait Islander youth in Far North Queensland. Services include court representation, bail support, and connection to cultural programs.","Aboriginal and Torres Strait Islander Legal Service",non_profit,"104 Grafton Street",Cairns,4870,cairns,-16.92280000,145.77470000,"[{"type":"voice","number":"(18) 0001 2255"}]",,"["legal_aid","court_support","cultural_support"]","["aboriginal","torres strait islander","legal","cairns","youth"]",10,25,false,true,aboriginal_torres_strait
abc22ff8-8e88-4903-a2a4-8103255b3b55,"ATSILS Youth Legal Service - Townsville","Free legal services for Aboriginal and Torres Strait Islander young people in North Queensland. Includes criminal law, child protection, and cultural support services.","Aboriginal and Torres Strait Islander Legal Service",non_profit,"137 Flinders Street",Townsville,4810,townsville,-19.25900000,146.81810000,"[{"type":"voice","number":"(18) 0001 2255"}]",,"["legal_aid","court_support","cultural_support"]","["aboriginal","torres strait islander","legal","townsville","youth"]",10,25,false,true,aboriginal_torres_strait
56cb151f-e3b7-4486-84d3-42b231bd492b,"Aboriginal & Torres Strait Islander Youth Health Service","Holistic health and wellbeing services for Aboriginal and Torres Strait Islander young people. Services include:
- Youth health checks and immunizations
- Mental health and social emotional wellbeing support
- Sexual health education and services
- Drug and alcohol programs
- Nutrition and healthy lifestyle programs
- Cultural activities and camps
- Deadly Choices program
e2591fa8-856c-49be-9444-4aa26911ba57,"Legal Aid Queensland - Inala - Youth Legal Service","Free legal help for young people under 18 at the Inala office. Services include:
- Criminal law advice and representation
- Children's Court appearances  
- Police interview assistance
- Bail applications
- Child protection matters
- School suspensions and exclusions
- Fines and debt issues

Specialist youth lawyers available. No appointment needed for urgent matters. Phone advice available on 1300 651 188.","Legal Aid Queensland",government,"20 Wirraway Parade",Inala QLD 4077,4077,brisbane,-27.59750000,152.97340000,"[{"type":"voice","number":"(13) 0065 1188"}]",,"["legal_aid","court_support","advocacy"]","["legal aid","lawyer","court","criminal","youth","children's court","free legal help"]",10,17,true,false,legal_aid_qld
ce285aed-e304-4cfd-b435-3046dfd7762d,"Legal Aid Queensland - Ipswich - Youth Legal Service","Free legal help for young people under 18 at the Ipswich office. Services include:
- Criminal law advice and representation
- Children's Court appearances  
- Police interview assistance
- Bail applications
- Child protection matters
- School suspensions and exclusions
- Fines and debt issues

Specialist youth lawyers available. No appointment needed for urgent matters. Phone advice available on 1300 651 188.","Legal Aid Queensland",government,"117 Brisbane Street",Ipswich QLD 4305,4305,brisbane,-27.61450000,152.75850000,"[{"type":"voice","number":"(13) 0065 1188"}]",,"["legal_aid","court_support","advocacy"]","["legal aid","lawyer","court","criminal","youth","children's court","free legal help"]",10,17,true,false,legal_aid_qld
6550b78c-4b4d-4467-b0df-abfdb3b9f508,"Legal Aid Queensland - Mackay - Youth Legal Service","Free legal help for young people under 18 at the Mackay office. Services include:
- Criminal law advice and representation
- Children's Court appearances  
- Police interview assistance
- Bail applications
- Child protection matters
- School suspensions and exclusions
- Fines and debt issues

Specialist youth lawyers available. No appointment needed for urgent matters. Phone advice available on 1300 651 188.","Legal Aid Queensland",government,"44 Nelson Street",Mackay QLD 4740,4740,mackay,-21.14300000,149.18600000,"[{"type":"voice","number":"(13) 0065 1188"}]",,"["legal_aid","court_support","advocacy"]","["legal aid","lawyer","court","criminal","youth","children's court","free legal help"]",10,17,true,false,legal_aid_qld
0c70e4d8-bfbd-469e-8986-dbfe95c7a520,"Legal Aid Queensland - Mount Isa - Youth Legal Service","Free legal help for young people under 18 at the Mount Isa office. Services include:
- Criminal law advice and representation
- Children's Court appearances  
- Police interview assistance
- Bail applications
- Child protection matters
- School suspensions and exclusions
- Fines and debt issues

Specialist youth lawyers available. No appointment needed for urgent matters. Phone advice available on 1300 651 188.","Legal Aid Queensland",government,"20 Miles Street",Mount Isa QLD 4825,4825,mount_isa,-20.72950000,139.49200000,"[{"type":"voice","number":"(13) 0065 1188"}]",,"["legal_aid","court_support","advocacy"]","["legal aid","lawyer","court","criminal","youth","children's court","free legal help"]",10,17,true,false,legal_aid_qld
a1ca7bf6-fe63-4930-9593-20cabacb6733,"Legal Aid Queensland - Rockhampton - Youth Legal Service","Free legal help for young people under 18 at the Rockhampton office. Services include:
- Criminal law advice and representation
- Children's Court appearances  
- Police interview assistance
- Bail applications
- Child protection matters
- School suspensions and exclusions
- Fines and debt issues

Specialist youth lawyers available. No appointment needed for urgent matters. Phone advice available on 1300 651 188.","Legal Aid Queensland",government,"209 Bolsover Street",Rockhampton QLD 4700,4700,rockhampton,-23.37650000,150.50950000,"[{"type":"voice","number":"(13) 0065 1188"}]",,"["legal_aid","court_support","advocacy"]","["legal aid","lawyer","court","criminal","youth","children's court","free legal help"]",10,17,true,false,legal_aid_qld
e182b0a3-5a6f-41cf-87ef-637fb4eb07b7,"Legal Aid Queensland - Sunshine Coast - Youth Legal Service","Free legal help for young people under 18 at the Sunshine Coast office. Services include:
- Criminal law advice and representation
- Children's Court appearances  
- Police interview assistance
- Bail applications
- Child protection matters
- School suspensions and exclusions
- Fines and debt issues

Specialist youth lawyers available. No appointment needed for urgent matters. Phone advice available on 1300 651 188.","Legal Aid Queensland",government,"Shop 14",20 Bunker Road,4558,sunshine_coast,-26.65230000,153.09050000,"[{"type":"voice","number":"(13) 0065 1188"}]",,"["legal_aid","court_support","advocacy"]","["legal aid","lawyer","court","criminal","youth","children's court","free legal help"]",10,17,true,false,legal_aid_qld
0d83d34e-ad46-4852-9c3e-44081a97204b,"Legal Aid Queensland - Toowoomba - Youth Legal Service","Free legal help for young people under 18 at the Toowoomba office. Services include:
- Criminal law advice and representation
- Children's Court appearances  
- Police interview assistance
- Bail applications
- Child protection matters
- School suspensions and exclusions
- Fines and debt issues

Specialist youth lawyers available. No appointment needed for urgent matters. Phone advice available on 1300 651 188.","Legal Aid Queensland",government,"1/46 Neil Street",Toowoomba QLD 4350,4350,toowoomba,-27.56230000,151.95070000,"[{"type":"voice","number":"(13) 0065 1188"}]",,"["legal_aid","court_support","advocacy"]","["legal aid","lawyer","court","criminal","youth","children's court","free legal help"]",10,17,true,false,legal_aid_qld
9b40bcaf-313f-49eb-9f29-b64075d57ebe,"Legal Aid Queensland - Townsville - Youth Legal Service","Free legal help for young people under 18 at the Townsville office. Services include:
- Criminal law advice and representation
- Children's Court appearances  
- Police interview assistance
- Bail applications
- Child protection matters
- School suspensions and exclusions
- Fines and debt issues

Specialist youth lawyers available. No appointment needed for urgent matters. Phone advice available on 1300 651 188.","Legal Aid Queensland",government,"Level 1",340 Ross River Road,4814,townsville,-19.29280000,146.75990000,"[{"type":"voice","number":"(13) 0065 1188"}]",,"["legal_aid","court_support","advocacy"]","["legal aid","lawyer","court","criminal","youth","children's court","free legal help"]",10,17,true,false,legal_aid_qld
11945b7e-9586-4bc0-aeec-74cf434c9df5,"Youth Legal Service - Legal Aid Queensland","Free specialist legal help for young people under 18 years. Services include:
- Criminal law representation in Children's Court
- Legal advice for police interviews
- Bail applications and variations
- Representation for serious charges
- Child protection matters
- Education law (suspensions and exclusions)  
- Fines and SPER debt
- Victims of crime assistance
- Family law issues affecting young people

The Youth Legal Service has specialist youth lawyers who understand the unique needs of young people in the justice system. Interpreters available. Confidential service.","Legal Aid Queensland",government,"",,,,,,,,"["legal_aid","court_support","advocacy"]","["legal aid","lawyer","court","criminal","youth justice","children's court","bail","free legal help"]",10,17,true,false,legal_aid_qld
d52ca158-3aaa-408b-83dc-30a0ae010faf,"PCYC Beenleigh","Police Citizens Youth Club providing safe activities and support programs for young people. Services include:
- Structured sport and recreation programs
- Youth development and leadership programs  
- School holiday activities
- Crime prevention programs
- Mentoring and life skills programs
- Aboriginal and Torres Strait Islander programs
- After school care and vacation care
- Gymnastics, martial arts, and fitness classes
- Safe driver education programs

PCYC provides a safe, supportive environment where young people can develop confidence, learn new skills, and build positive relationships with peers and police.","PCYC Queensland",non_profit,"2 James Street",Beenleigh QLD 4207,4207,brisbane,-27.71490000,153.20260000,"[{"type":"voice","number":"(07) 3807 4333"}]",,"["recreation","education_training","diversion"]","["sports","recreation","youth programs","police","activities","gymnastics","martial arts","leadership","mentoring"]",5,25,true,false,pcyc_qld
24164194-95f5-49d7-838f-8afb19cb42e0,"PCYC Brisbane City","Police Citizens Youth Club providing safe activities and support programs for young people. Services include:
- Structured sport and recreation programs
- Youth development and leadership programs  
- School holiday activities
- Crime prevention programs
- Mentoring and life skills programs
- Aboriginal and Torres Strait Islander programs
- After school care and vacation care
- Gymnastics, martial arts, and fitness classes
- Safe driver education programs

PCYC provides a safe, supportive environment where young people can develop confidence, learn new skills, and build positive relationships with peers and police.","PCYC Queensland",non_profit,"21 Kurilpa Street",West End QLD 4101,4101,brisbane,-27.47810000,153.00330000,"[{"type":"voice","number":"(07) 3844 0222"}]",,"["recreation","education_training","diversion"]","["sports","recreation","youth programs","police","activities","gymnastics","martial arts","leadership","mentoring"]",5,25,true,false,pcyc_qld
320e6c9e-0a65-485a-a902-7290de1f7d82,"PCYC Bundaberg","Police Citizens Youth Club providing safe activities and support programs for young people. Services include:
- Structured sport and recreation programs
- Youth development and leadership programs  
- School holiday activities
- Crime prevention programs
- Mentoring and life skills programs
- Aboriginal and Torres Strait Islander programs
- After school care and vacation care
- Gymnastics, martial arts, and fitness classes
- Safe driver education programs

PCYC provides a safe, supportive environment where young people can develop confidence, learn new skills, and build positive relationships with peers and police.","PCYC Queensland",non_profit,"30-32 Quay Street",Bundaberg QLD 4670,4670,bundaberg,-24.87040000,152.34840000,"[{"type":"voice","number":"(07) 4151 5294"}]",,"["recreation","education_training","diversion"]","["sports","recreation","youth programs","police","activities","gymnastics","martial arts","leadership","mentoring"]",5,25,true,false,pcyc_qld
5c051304-e9d4-4980-badd-a28d67db192d,"PCYC Cairns","Police Citizens Youth Club providing safe activities and support programs for young people. Services include:
- Structured sport and recreation programs
- Youth development and leadership programs  
- School holiday activities
- Crime prevention programs
- Mentoring and life skills programs
- Aboriginal and Torres Strait Islander programs
- After school care and vacation care
- Gymnastics, martial arts, and fitness classes
- Safe driver education programs

PCYC provides a safe, supportive environment where young people can develop confidence, learn new skills, and build positive relationships with peers and police.","PCYC Queensland",non_profit,"119 Sheridan Street",Cairns QLD 4870,4870,cairns,-16.92060000,145.77190000,"[{"type":"voice","number":"(07) 4051 4266"}]",,"["recreation","education_training","diversion"]","["sports","recreation","youth programs","police","activities","gymnastics","martial arts","leadership","mentoring"]",5,25,true,false,pcyc_qld
a9da6418-b3cc-42ee-9d09-fbf1e38b701a,"PCYC Gladstone","Police Citizens Youth Club providing safe activities and support programs for young people. Services include:
- Structured sport and recreation programs
- Youth development and leadership programs  
- School holiday activities
- Crime prevention programs
- Mentoring and life skills programs
- Aboriginal and Torres Strait Islander programs
- After school care and vacation care
- Gymnastics, martial arts, and fitness classes
- Safe driver education programs

PCYC provides a safe, supportive environment where young people can develop confidence, learn new skills, and build positive relationships with peers and police.","PCYC Queensland",non_profit,"1-7 Chapman Drive",Clinton QLD 4680,4680,gladstone,-23.87500000,151.26290000,"[{"type":"voice","number":"(07) 4972 2477"}]",,"["recreation","education_training","diversion"]","["sports","recreation","youth programs","police","activities","gymnastics","martial arts","leadership","mentoring"]",5,25,true,false,pcyc_qld
41a7c061-6f35-443e-b02f-f505ae6f0899,"PCYC Gold Coast","Police Citizens Youth Club providing safe activities and support programs for young people. Services include:
- Structured sport and recreation programs
- Youth development and leadership programs  
- School holiday activities
- Crime prevention programs
- Mentoring and life skills programs
- Aboriginal and Torres Strait Islander programs
- After school care and vacation care
- Gymnastics, martial arts, and fitness classes
- Safe driver education programs

PCYC provides a safe, supportive environment where young people can develop confidence, learn new skills, and build positive relationships with peers and police.","PCYC Queensland",non_profit,"2 Mudgeeraba Road",Mudgeeraba QLD 4213,4213,gold_coast,-28.07930000,153.36640000,"[{"type":"voice","number":"(07) 5530 5458"}]",,"["recreation","education_training","diversion"]","["sports","recreation","youth programs","police","activities","gymnastics","martial arts","leadership","mentoring"]",5,25,true,false,pcyc_qld
99b40d3f-d001-4074-b7ab-9be89475504b,"PCYC Ipswich","Police Citizens Youth Club providing safe activities and support programs for young people. Services include:
- Structured sport and recreation programs
- Youth development and leadership programs  
- School holiday activities
- Crime prevention programs
- Mentoring and life skills programs
- Aboriginal and Torres Strait Islander programs
- After school care and vacation care
- Gymnastics, martial arts, and fitness classes
- Safe driver education programs

PCYC provides a safe, supportive environment where young people can develop confidence, learn new skills, and build positive relationships with peers and police.","PCYC Queensland",non_profit,"39 Griffith Road",Yamanto QLD 4305,4305,brisbane,-27.65560000,152.74080000,"[{"type":"voice","number":"(07) 3281 3344"}]",,"["recreation","education_training","diversion"]","["sports","recreation","youth programs","police","activities","gymnastics","martial arts","leadership","mentoring"]",5,25,true,false,pcyc_qld
63bc19c8-6a2c-43a6-8e04-86943e034338,"PCYC Mackay","Police Citizens Youth Club providing safe activities and support programs for young people. Services include:
- Structured sport and recreation programs
- Youth development and leadership programs  
- School holiday activities
- Crime prevention programs
- Mentoring and life skills programs
- Aboriginal and Torres Strait Islander programs
- After school care and vacation care
- Gymnastics, martial arts, and fitness classes
- Safe driver education programs

PCYC provides a safe, supportive environment where young people can develop confidence, learn new skills, and build positive relationships with peers and police.","PCYC Queensland",non_profit,"92 Bridge Road",West Mackay QLD 4740,4740,mackay,-21.15530000,149.16700000,"[{"type":"voice","number":"(07) 4957 3891"}]",,"["recreation","education_training","diversion"]","["sports","recreation","youth programs","police","activities","gymnastics","martial arts","leadership","mentoring"]",5,25,true,false,pcyc_qld
42e9ff0d-7415-48ad-9d5b-1c545be6d913,"PCYC Mount Isa","Police Citizens Youth Club providing safe activities and support programs for young people. Services include:
- Structured sport and recreation programs
- Youth development and leadership programs  
- School holiday activities
- Crime prevention programs
- Mentoring and life skills programs
- Aboriginal and Torres Strait Islander programs
- After school care and vacation care
- Gymnastics, martial arts, and fitness classes
- Safe driver education programs

PCYC provides a safe, supportive environment where young people can develop confidence, learn new skills, and build positive relationships with peers and police.","PCYC Queensland",non_profit,"1 Splinter Street",Mount Isa QLD 4825,4825,mount_isa,-20.73330000,139.48810000,"[{"type":"voice","number":"(07) 4743 5877"}]",,"["recreation","education_training","diversion"]","["sports","recreation","youth programs","police","activities","gymnastics","martial arts","leadership","mentoring"]",5,25,true,false,pcyc_qld
cea1104e-9f3e-477a-bd3a-09015ebb8688,"PCYC Pine Rivers","Police Citizens Youth Club providing safe activities and support programs for young people. Services include:
- Structured sport and recreation programs
- Youth development and leadership programs  
- School holiday activities
- Crime prevention programs
- Mentoring and life skills programs
- Aboriginal and Torres Strait Islander programs
- After school care and vacation care
- Gymnastics, martial arts, and fitness classes
- Safe driver education programs

PCYC provides a safe, supportive environment where young people can develop confidence, learn new skills, and build positive relationships with peers and police.","PCYC Queensland",non_profit,"1030 Samford Road",Keperra QLD 4054,1030,brisbane,-27.40560000,152.95110000,"[{"type":"voice","number":"(07) 3354 1777"}]",,"["recreation","education_training","diversion"]","["sports","recreation","youth programs","police","activities","gymnastics","martial arts","leadership","mentoring"]",5,25,true,false,pcyc_qld
2577014d-c3d3-4a8e-944e-a3985dffe79c,"PCYC Redlands","Police Citizens Youth Club providing safe activities and support programs for young people. Services include:
- Structured sport and recreation programs
- Youth development and leadership programs  
- School holiday activities
- Crime prevention programs
- Mentoring and life skills programs
- Aboriginal and Torres Strait Islander programs
- After school care and vacation care
- Gymnastics, martial arts, and fitness classes
- Safe driver education programs

PCYC provides a safe, supportive environment where young people can develop confidence, learn new skills, and build positive relationships with peers and police.","PCYC Queensland",non_profit,"14 Smith Street",Cleveland QLD 4163,4163,brisbane,-27.52580000,153.26530000,"[{"type":"voice","number":"(07) 3286 4555"}]",,"["recreation","education_training","diversion"]","["sports","recreation","youth programs","police","activities","gymnastics","martial arts","leadership","mentoring"]",5,25,true,false,pcyc_qld
a9432cdb-0b36-4417-8301-9847fa94271a,"PCYC Rockhampton","Police Citizens Youth Club providing safe activities and support programs for young people. Services include:
- Structured sport and recreation programs
- Youth development and leadership programs  
- School holiday activities
- Crime prevention programs
- Mentoring and life skills programs
- Aboriginal and Torres Strait Islander programs
- After school care and vacation care
- Gymnastics, martial arts, and fitness classes
- Safe driver education programs

PCYC provides a safe, supportive environment where young people can develop confidence, learn new skills, and build positive relationships with peers and police.","PCYC Queensland",non_profit,"60 Charles Street",Berserker QLD 4701,4701,rockhampton,-23.34590000,150.52490000,"[{"type":"voice","number":"(07) 4922 1797"}]",,"["recreation","education_training","diversion"]","["sports","recreation","youth programs","police","activities","gymnastics","martial arts","leadership","mentoring"]",5,25,true,false,pcyc_qld
7cfbc6a4-8dff-4f3b-b656-abc2f35344b1,"PCYC Sunshine Coast","Police Citizens Youth Club providing safe activities and support programs for young people. Services include:
- Structured sport and recreation programs
- Youth development and leadership programs  
- School holiday activities
- Crime prevention programs
- Mentoring and life skills programs
- Aboriginal and Torres Strait Islander programs
- After school care and vacation care
- Gymnastics, martial arts, and fitness classes
- Safe driver education programs

PCYC provides a safe, supportive environment where young people can develop confidence, learn new skills, and build positive relationships with peers and police.","PCYC Queensland",non_profit,"18-30 National Park Road",Nambour QLD 4560,4560,sunshine_coast,-26.62870000,152.95920000,"[{"type":"voice","number":"(07) 5441 1924"}]",,"["recreation","education_training","diversion"]","["sports","recreation","youth programs","police","activities","gymnastics","martial arts","leadership","mentoring"]",5,25,true,false,pcyc_qld
7e787612-e0cb-4bfb-8cba-f36174a347e6,"PCYC Toowoomba","Police Citizens Youth Club providing safe activities and support programs for young people. Services include:
- Structured sport and recreation programs
- Youth development and leadership programs  
- School holiday activities
- Crime prevention programs
- Mentoring and life skills programs
- Aboriginal and Torres Strait Islander programs
- After school care and vacation care
- Gymnastics, martial arts, and fitness classes
- Safe driver education programs

PCYC provides a safe, supportive environment where young people can develop confidence, learn new skills, and build positive relationships with peers and police.","PCYC Queensland",non_profit,"15 Railway Street",Gatton QLD 4343,4343,toowoomba,-27.56380000,152.27570000,"[{"type":"voice","number":"(07) 5462 4100"}]",,"["recreation","education_training","diversion"]","["sports","recreation","youth programs","police","activities","gymnastics","martial arts","leadership","mentoring"]",5,25,true,false,pcyc_qld
6f2446c0-7224-4235-bfa1-bad33032f5fb,"PCYC Townsville","Police Citizens Youth Club providing safe activities and support programs for young people. Services include:
- Structured sport and recreation programs
- Youth development and leadership programs  
- School holiday activities
- Crime prevention programs
- Mentoring and life skills programs
- Aboriginal and Torres Strait Islander programs
- After school care and vacation care
- Gymnastics, martial arts, and fitness classes
- Safe driver education programs

PCYC provides a safe, supportive environment where young people can develop confidence, learn new skills, and build positive relationships with peers and police.","PCYC Queensland",non_profit,"1-13 Wellington Street",Aitkenvale QLD 4814,4814,townsville,-19.29610000,146.76040000,"[{"type":"voice","number":"(07) 4779 3011"}]",,"["recreation","education_training","diversion"]","["sports","recreation","youth programs","police","activities","gymnastics","martial arts","leadership","mentoring"]",5,25,true,false,pcyc_qld
13c25fd4-c75c-4407-999e-9cb497ece8fe,"Bundaberg Youth Justice Service Centre","Youth Justice Service Centre providing comprehensive support for young people aged 10-17 in the youth justice system. Services include:
- Bail support and supervision
- Court-ordered supervision
- Restorative justice conferencing  
- Connection to education and training
- Family and parenting programs
- Cultural support for Aboriginal and Torres Strait Islander young people
- Referrals to specialist services","Department of Youth Justice",government,"41 Crofton Street",Bundaberg,4670,bundaberg,-24.86610000,152.34890000,"[{"type":"voice","number":"(07) 4303 8200"}]",,"["supervision","court_support","diversion","family_support","cultural_support"]","["youth justice","bail","supervision","court","restorative justice","conferencing"]",10,17,true,false,qld_youth_justice
17313e5f-a66d-4f60-a0d8-b4499d666ff9,"Caboolture Youth Justice Service Centre","Youth Justice Service Centre providing comprehensive support for young people aged 10-17 in the youth justice system. Services include:
- Bail support and supervision
- Court-ordered supervision
- Restorative justice conferencing  
- Connection to education and training
- Family and parenting programs
- Cultural support for Aboriginal and Torres Strait Islander young people
- Referrals to specialist services","Department of Youth Justice",government,"32 King Street",Caboolture,4510,brisbane,-27.06670000,152.96670000,"[{"type":"voice","number":"(07) 5433 5100"}]",,"["supervision","court_support","diversion","family_support","cultural_support"]","["youth justice","bail","supervision","court","restorative justice","conferencing"]",10,17,true,false,qld_youth_justice
3a306f4f-0129-4578-990a-7a927c6a3c6c,"Cairns Youth Justice Service Centre","Youth Justice Service Centre providing comprehensive support for young people aged 10-17 in the youth justice system. Services include:
- Bail support and supervision
- Court-ordered supervision
- Restorative justice conferencing  
- Connection to education and training
- Family and parenting programs
- Cultural support for Aboriginal and Torres Strait Islander young people
- Referrals to specialist services","Department of Youth Justice",government,"15 Lake Street",Cairns,4870,cairns,-16.91860000,145.77810000,"[{"type":"voice","number":"(07) 4039 8700"}]",,"["supervision","court_support","diversion","family_support","cultural_support"]","["youth justice","bail","supervision","court","restorative justice","conferencing"]",10,17,true,false,qld_youth_justice
5cbbcd45-78fc-4f73-b1e9-67f46cce82f7,"Hervey Bay Youth Justice Service Centre","Youth Justice Service Centre providing comprehensive support for young people aged 10-17 in the youth justice system. Services include:
- Bail support and supervision
- Court-ordered supervision
- Restorative justice conferencing  
- Connection to education and training
- Family and parenting programs
- Cultural support for Aboriginal and Torres Strait Islander young people
- Referrals to specialist services","Department of Youth Justice",government,"50 Main Street",Pialba,4655,hervey_bay,-25.28820000,152.83840000,"[{"type":"voice","number":"(07) 4194 9600"}]",,"["supervision","court_support","diversion","family_support","cultural_support"]","["youth justice","bail","supervision","court","restorative justice","conferencing"]",10,17,true,false,qld_youth_justice
7f732d83-3bef-481d-b7f3-4a71eb427596,"Ipswich Youth Justice Service Centre","Youth Justice Service Centre providing comprehensive support for young people aged 10-17 in the youth justice system. Services include:
- Bail support and supervision
- Court-ordered supervision
- Restorative justice conferencing  
- Connection to education and training
- Family and parenting programs
- Cultural support for Aboriginal and Torres Strait Islander young people
- Referrals to specialist services","Department of Youth Justice",government,"117 Brisbane Street",Ipswich,4305,brisbane,-27.61780000,152.76690000,"[{"type":"voice","number":"(07) 3280 1500"}]",,"["supervision","court_support","diversion","family_support","cultural_support"]","["youth justice","bail","supervision","court","restorative justice","conferencing"]",10,17,true,false,qld_youth_justice
ca55ee11-1b30-4e46-9a22-de8d181dba6c,"Logan Youth Justice Service Centre","Youth Justice Service Centre providing comprehensive support for young people aged 10-17 in the youth justice system. Services include:
- Bail support and supervision
- Court-ordered supervision
- Restorative justice conferencing  
- Connection to education and training
- Family and parenting programs
- Cultural support for Aboriginal and Torres Strait Islander young people
- Referrals to specialist services","Department of Youth Justice",government,"30-38 Wembley Road",Logan Central,4114,brisbane,-27.63930000,153.10990000,"[{"type":"voice","number":"(07) 3380 1200"}]",,"["supervision","court_support","diversion","family_support","cultural_support"]","["youth justice","bail","supervision","court","restorative justice","conferencing"]",10,17,true,false,qld_youth_justice
a5c10432-647c-491e-916b-285e978fda3f,"Mackay Youth Justice Service Centre","Youth Justice Service Centre providing comprehensive support for young people aged 10-17 in the youth justice system. Services include:
- Bail support and supervision
- Court-ordered supervision
- Restorative justice conferencing  
- Connection to education and training
- Family and parenting programs
- Cultural support for Aboriginal and Torres Strait Islander young people
- Referrals to specialist services","Department of Youth Justice",government,"44 Nelson Street",Mackay,4740,mackay,-21.14110000,149.18600000,"[{"type":"voice","number":"(07) 4885 5800"}]",,"["supervision","court_support","diversion","family_support","cultural_support"]","["youth justice","bail","supervision","court","restorative justice","conferencing"]",10,17,true,false,qld_youth_justice
342068c3-35c9-4414-a76b-448a48c1b685,"Mount Isa Youth Justice Service Centre","Youth Justice Service Centre providing comprehensive support for young people aged 10-17 in the youth justice system. Services include:
- Bail support and supervision
- Court-ordered supervision
- Restorative justice conferencing  
- Connection to education and training
- Family and parenting programs
- Cultural support for Aboriginal and Torres Strait Islander young people
- Referrals to specialist services","Department of Youth Justice",government,"42 Miles Street",Mount Isa,4825,mount_isa,-20.72560000,139.49270000,"[{"type":"voice","number":"(07) 4437 2600"}]",,"["supervision","court_support","diversion","family_support","cultural_support"]","["youth justice","bail","supervision","court","restorative justice","conferencing"]",10,17,true,false,qld_youth_justice
3d1ebfb5-4e48-439c-92ee-5509dd31a6bc,"Rockhampton Youth Justice Service Centre","Youth Justice Service Centre providing comprehensive support for young people aged 10-17 in the youth justice system. Services include:
- Bail support and supervision
- Court-ordered supervision
- Restorative justice conferencing  
- Connection to education and training
- Family and parenting programs
- Cultural support for Aboriginal and Torres Strait Islander young people
- Referrals to specialist services","Department of Youth Justice",government,"19 Bolsover Street",Rockhampton,4700,rockhampton,-23.38180000,150.51000000,"[{"type":"voice","number":"(07) 4932 8200"}]",,"["supervision","court_support","diversion","family_support","cultural_support"]","["youth justice","bail","supervision","court","restorative justice","conferencing"]",10,17,true,false,qld_youth_justice
5e8147ea-22bc-4e8f-aca7-6d0cc5495b80,"Sunshine Coast Youth Justice Service Centre","Youth Justice Service Centre providing comprehensive support for young people aged 10-17 in the youth justice system. Services include:
- Bail support and supervision
- Court-ordered supervision
- Restorative justice conferencing  
- Connection to education and training
- Family and parenting programs
- Cultural support for Aboriginal and Torres Strait Islander young people
- Referrals to specialist services","Department of Youth Justice",government,"8 Maroochydore Road",Maroochydore,4558,sunshine_coast,-26.65000000,153.06670000,"[{"type":"voice","number":"(07) 5352 9200"}]",,"["supervision","court_support","diversion","family_support","cultural_support"]","["youth justice","bail","supervision","court","restorative justice","conferencing"]",10,17,true,false,qld_youth_justice
ed489b3a-779e-47c6-97cb-47d085388984,"Toowoomba Youth Justice Service Centre","Youth Justice Service Centre providing comprehensive support for young people aged 10-17 in the youth justice system. Services include:
- Bail support and supervision
- Court-ordered supervision
- Restorative justice conferencing  
- Connection to education and training
- Family and parenting programs
- Cultural support for Aboriginal and Torres Strait Islander young people
- Referrals to specialist services","Department of Youth Justice",government,"128 Margaret Street",Toowoomba,4350,toowoomba,-27.55980000,151.95070000,"[{"type":"voice","number":"(07) 4699 4400"}]",,"["supervision","court_support","diversion","family_support","cultural_support"]","["youth justice","bail","supervision","court","restorative justice","conferencing"]",10,17,true,false,qld_youth_justice
097a32c3-cc30-4ef6-a797-914a5feca43b,"Youth Advocacy Centre - Court Support Program","Support for young people attending Children's Court. Services include:
- Pre-court preparation and explanation
- Support during court proceedings
- Liaison with lawyers and magistrates
- Referrals to support services
- Transport assistance to court
- Family support and information
- Post-court follow up
- Bail support planning

Available at Brisbane, Beenleigh, and Cleveland Children's Courts. Free and confidential service.","Youth Advocacy Centre Inc",non_profit,"363 George Street",Brisbane,4000,brisbane,-27.46980000,153.02360000,"[{"type":"voice","number":"(07) 3356 1002"}]",,"["court_support","advocacy","case_management"]","["court","support","children's court","youth","bail","magistrate"]",10,17,true,false,yac_qld
